0.000000000000e+00,-3.220000000000e-01
5.611222444890e-09,-2.780000000000e-01
1.122244488978e-08,-2.960000000000e-01
1.683366733467e-08,-2.960000000000e-01
2.244488977956e-08,-2.960000000000e-01
2.805611222445e-08,-2.960000000000e-01
3.366733466934e-08,-2.960000000000e-01
3.927855711423e-08,-2.940000000000e-01
4.488977955912e-08,-2.880000000000e-01
5.050100200401e-08,-2.960000000000e-01
5.611222444890e-08,-2.960000000000e-01
6.172344689379e-08,0.000000000000e+00
6.733466933868e-08,0.000000000000e+00
7.294589178357e-08,0.000000000000e+00
7.855711422846e-08,0.000000000000e+00
8.416833667335e-08,0.000000000000e+00
8.977955911824e-08,0.000000000000e+00
9.539078156313e-08,0.000000000000e+00
1.010020040080e-07,0.000000000000e+00
1.066132264529e-07,0.000000000000e+00
1.122244488978e-07,0.000000000000e+00
1.178356713427e-07,0.000000000000e+00
1.234468937876e-07,2.000000000000e-03
1.290581162325e-07,0.000000000000e+00
1.346693386774e-07,0.000000000000e+00
1.402805611222e-07,0.000000000000e+00
1.458917835671e-07,0.000000000000e+00
1.515030060120e-07,0.000000000000e+00
1.571142284569e-07,2.000000000000e-03
1.627254509018e-07,0.000000000000e+00
1.683366733467e-07,0.000000000000e+00
1.739478957916e-07,0.000000000000e+00
1.795591182365e-07,2.000000000000e-03
1.851703406814e-07,0.000000000000e+00
1.907815631263e-07,0.000000000000e+00
1.963927855711e-07,0.000000000000e+00
2.020040080160e-07,0.000000000000e+00
2.076152304609e-07,0.000000000000e+00
2.132264529058e-07,0.000000000000e+00
2.188376753507e-07,0.000000000000e+00
2.244488977956e-07,0.000000000000e+00
2.300601202405e-07,0.000000000000e+00
2.356713426854e-07,0.000000000000e+00
2.412825651303e-07,0.000000000000e+00
2.468937875752e-07,0.000000000000e+00
2.525050100200e-07,0.000000000000e+00
2.581162324649e-07,2.000000000000e-03
2.637274549098e-07,0.000000000000e+00
2.693386773547e-07,0.000000000000e+00
2.749498997996e-07,0.000000000000e+00
2.805611222445e-07,0.000000000000e+00
2.861723446894e-07,0.000000000000e+00
2.917835671343e-07,0.000000000000e+00
2.973947895792e-07,0.000000000000e+00
3.030060120240e-07,0.000000000000e+00
3.086172344689e-07,0.000000000000e+00
3.142284569138e-07,0.000000000000e+00
3.198396793587e-07,0.000000000000e+00
3.254509018036e-07,0.000000000000e+00
3.310621242485e-07,0.000000000000e+00
3.366733466934e-07,0.000000000000e+00
3.422845691383e-07,0.000000000000e+00
3.478957915832e-07,0.000000000000e+00
3.535070140281e-07,0.000000000000e+00
